antecedents,consequents,support,confidence,lift
frozenset({'Area_Category_Large_Area'}),"frozenset({'Parking_Category_No_Parking', 'Bedroom_Category_Few_Bedrooms'})",0.16010854816824965,0.582236842105263,1.1908655484687665
"frozenset({'Area_Category_Large_Area', 'Price_Category_Low'})",frozenset({'Bathroom_Category_Few_Bathrooms'}),0.0773405698778833,0.6785714285714286,1.1888442381707043
"frozenset({'Area_Category_Medium_Area', 'Price_Category_Low'})",frozenset({'Parking_Category_No_Parking'}),0.06648575305291723,0.7101449275362319,1.187693218443728
frozenset({'Area_Category_Large_Area'}),"frozenset({'Parking_Category_No_Parking', 'Bedroom_Category_Few_Bedrooms', 'Bathroom_Category_Few_Bathrooms'})",0.15649027589326098,0.569078947368421,1.185894017560395
"frozenset({'Area_Category_Medium_Area', 'Price_Category_Low'})",frozenset({'Bathroom_Category_Few_Bathrooms'}),0.06331976481230213,0.6763285024154589,1.1849146742001424
frozenset({'Area_Category_Large_Area'}),"frozenset({'Bedroom_Category_Few_Bedrooms', 'Bathroom_Category_Few_Bathrooms'})",0.16598824061510628,0.6036184210526315,1.1426372679343906
frozenset({'Area_Category_Large_Area'}),"frozenset({'Parking_Category_No_Parking', 'Bathroom_Category_Few_Bathrooms'})",0.1587516960651289,0.5773026315789473,1.138640605192732
"frozenset({'Area_Category_Large_Area', 'Price_Category_Low'})",frozenset({'Parking_Category_No_Parking'}),0.0773405698778833,0.6785714285714286,1.1348876161659822
frozenset({'Area_Category_Large_Area'}),frozenset({'Bedroom_Category_Few_Bedrooms'}),0.17277250113071008,0.6282894736842104,1.118476671751843
frozenset({'Area_Category_Large_Area'}),frozenset({'Bathroom_Category_Few_Bathrooms'}),0.17141564902758932,0.6233552631578947,1.0921065664358995
frozenset({'Area_Category_Large_Area'}),frozenset({'Parking_Category_No_Parking'}),0.17819990954319312,0.6480263157894736,1.083801954773469
"frozenset({'Parking_Category_No_Parking', 'Price_Category_High'})",frozenset({'Bathroom_Category_Few_Bathrooms'}),0.06965174129353234,0.6015625,1.0539260598256737
"frozenset({'Price_Category_Medium', 'Area_Category_Small_Area'})",frozenset({'Bathroom_Category_Few_Bathrooms'}),0.09633649932157395,0.5835616438356165,1.0223889021557433
frozenset({'Area_Category_Medium_Area'}),"frozenset({'Parking_Category_No_Parking', 'Bathroom_Category_Few_Bathrooms'})",0.15422885572139303,0.5036927621861153,0.9934564649362183
frozenset({'Area_Category_Medium_Area'}),frozenset({'Parking_Category_No_Parking'}),0.18091361374943465,0.5908419497784343,0.9881630491377595
frozenset({'Area_Category_Medium_Area'}),"frozenset({'Bedroom_Category_Few_Bedrooms', 'Bathroom_Category_Few_Bathrooms'})",0.15739484396200815,0.5140324963072378,0.9730529531980331
frozenset({'Area_Category_Medium_Area'}),frozenset({'Bedroom_Category_Few_Bedrooms'}),0.16734509271822703,0.5465288035450516,0.9729268797408286
frozenset({'Area_Category_Medium_Area'}),frozenset({'Bathroom_Category_Few_Bathrooms'}),0.1691542288557214,0.552437223042836,0.9678595088333681
"frozenset({'Price_Category_Medium', 'Area_Category_Small_Area'})",frozenset({'Parking_Category_No_Parking'}),0.09407507914970602,0.5698630136986301,0.9530764926533064
frozenset({'Area_Category_Small_Area'}),frozenset({'Bathroom_Category_Few_Bathrooms'}),0.21483491632745363,0.5428571428571429,0.9510753905365634
"frozenset({'Parking_Category_No_Parking', 'Price_Category_High'})","frozenset({'Bathroom_Category_Few_Bathrooms', 'Bedroom_Category_Few_Bedrooms'})",0.05789235639981909,0.5,0.9464897260273972
frozenset({'Area_Category_Small_Area'}),frozenset({'Parking_Category_No_Parking'}),0.22388059701492538,0.5657142857142857,0.9461378863194294
"frozenset({'Parking_Category_No_Parking', 'Price_Category_High'})",frozenset({'Bedroom_Category_Few_Bedrooms'}),0.06105834464043419,0.52734375,0.9387737771739131
frozenset({'Area_Category_Small_Area'}),frozenset({'Bedroom_Category_Few_Bedrooms'}),0.20488466757123475,0.5177142857142858,0.9216314699792962
"frozenset({'Price_Category_Medium', 'Area_Category_Small_Area'})",frozenset({'Bedroom_Category_Few_Bedrooms'}),0.08502939846223428,0.5150684931506849,0.9169214479518232
